(1.701419804576127, -0.010877647443076954)
(1.7033763451666397, -0.008311581835506954)
(1.7042749230013272, -0.006851642197095442)
(1.7046659393349992, -0.006036629963960094)
(1.7047853183049204, -0.005607801625724829)
(1.7047108756125546, -0.005441364184728847)
(1.704451240808449, -0.005473348028456559)
(1.703972173577284, -0.005660279428686965)
(1.7032038474001154, -0.005949860802268558)
(1.702048707177319, -0.006248962561251292)
(1.7004071544287607, -0.006390924818996502)
(1.6982292426134737, -0.006130328796727591)
(1.6955501967034254, -0.0052131576168809035)
(1.692392726366153, -0.003510669679325562)
(1.6884610865021075, -0.0010765069859455245)
(1.6827047436120008, 0.0019746605500569614)
(1.6727185408970757, 0.005669372714974752)
(1.6533444789962055, 0.010385375214110343)
(1.6126812948798406, 0.016741477422704737)
(1.5277774634144352, 0.022820303763550473)
(1.3964642687151665, 0.021907701543241863)
(1.231716265634655, 0.01146227939411025)
(1.1279123228884766, 0.004760784580019769)
(1.0851956243735796, 0.00227442987007238)
(1.0654405488849268, 0.001267750431917545)
(1.0482412002887644, 0.0006663247794272027)
(1.020995806387609, 0.000151609966260219)
(1.004427346932629, -0.00003716842826754878)
(1.0004887879955902, -0.0000446215131563784)
(0.9985059999947127, -0.00003679259128880211)
(0.9968451393338097, -0.000030236669149748523)
(0.9954781485277284, -0.000024789026395954754)
(0.9943576559224191, -0.000020362459143300968)
(0.9934406373948894, -0.000016823854214625478)
(0.9926942563210637, -0.00001402574659211688)
(0.9920921009115953, -0.000011843485527793089)
(0.9916100232268226, -0.000010188154358249549)
(0.9912245979184521, -9.005235381925728e-6)
(0.9909514565704094, -8.216956417663726e-6)
(0.9908239578879314, -7.749731320969965e-6)
(1.695054256233156, -0.01488564544640636)
(1.6914852358943078, -0.011983444349220385)
(1.694575858665702, -0.013499122338896274)
(1.6961420343314715, -0.01284955742230598)
(1.6971702809334945, -0.012076662044368969)
(1.6978030282173613, -0.011313130094240731)
(1.6980889748304318, -0.010586230492196758)
(1.6980519087199286, -0.00988505636159176)
(1.6977023303601997, -0.00917204688059825)
(1.697044687522965, -0.00838734451198686)
(1.6960807726736244, -0.00745527998804052)
(1.6947986114856586, -0.006294018978038829)
(1.693135898762101, -0.004821192241583727)
(1.6909076628240811, -0.0029566720621080345)
(1.6876509288561647, -0.0006344052577281767)
(1.6822927904551457, 0.0022046966677975455)
(1.672504386615596, 0.005694791226096119)
(1.6532143618191384, 0.010237340128676914)
(1.612593310805928, 0.016428527717590263)
(1.527758279173363, 0.022366910613447685)
(1.3964580937169664, 0.021469389236458858)
(1.2317642037213656, 0.01123750331842191)
(1.1279412993111917, 0.004665458734590934)
(1.0852032722000022, 0.0022277060419334214)
(1.065440569851991, 0.0012415600921782868)
(1.0482396902216444, 0.0006526118928748686)
(1.0209955849108, 0.00014852458933018592)
(1.0044274903619173, -0.00003638880047574303)
(1.0004888331623265, -0.0000436993435329572)
(0.998506016877324, -0.00003603411961207361)
(0.9968451505166256, -0.00002961396802594234)
(0.9954781577684958, -0.00002427877853169655)
(0.994357664315665, -0.000019943442956078415)
(0.9934406454925054, -0.000016477703679178713)
(0.9926942645866972, -0.000013737178918824412)
(0.9920921099334155, -0.000011599801680594354)
(0.9916100340283152, -9.978485267229942e-6)
(0.9912246129368116, -8.819809196304552e-6)
(0.9909514828232169, -8.047483466124298e-6)
(0.9908240303771807, -7.58813894448341e-6)
(1.6910053747712457, -0.015561622704005407)
(1.6942448859020587, -0.01429644952516318)
(1.6958496275000088, -0.005075901313009945)
(1.6853402663709303, -0.005216591440539098)
(1.6854224030275466, -0.009185742164157795)
(1.6866985702082284, -0.010232163760625967)
(1.6878073692080044, -0.010236435511435382)
(1.688703237884532, -0.009720793546170503)
(1.689411853629633, -0.008861778699363332)
(1.6899513189370765, -0.00774940679369851)
(1.690310570024829, -0.0064556203806463985)
(1.6904146900933101, -0.0050421456972956635)
(1.6900820796097555, -0.0035299128577743755)
(1.6889822951407738, -0.0018578374955323662)
(1.686547629327784, 0.00011670549662223806)
(1.6816975045091653, 0.002570323109952144)
(1.6721761380944664, 0.005716035351819693)
(1.6530044022790737, 0.00996322433834057)
(1.612446666434171, 0.01586615144686304)
(1.5277269083166212, 0.02155661891203428)
(1.3964481407871434, 0.02068652413550149)
(1.2318472891263217, 0.010835299432867408)
(1.1279914255172145, 0.0044952077466956265)
(1.0852164979176626, 0.0021444462939269604)
(1.0654406056385897, 0.0011949129382903493)
(1.0482370778744137, 0.0006281800608403092)
(1.0209952019150172, 0.0001430221333264736)
(1.0044277385855684, -0.00003500201776954811)
(1.0004889113229622, -0.00004205693409328878)
(0.9985060460920938, -0.00003468297001239795)
(0.9968451698675047, -0.000028504586305070842)
(0.9954781737584868, -0.000023369699088086112)
(0.9943576788389689, -0.00001919688783734463)
(0.9934406595041867, -0.00001586096477493846)
(0.9926942788890531, -0.0000132230339975612)
(0.9920921255441679, -0.000011165629076454278)
(0.9916100527183683, -9.604923700507655e-6)
(0.9912246389230089, -8.489456068833828e-6)
(0.9909515282460977, -7.74559509441068e-6)
(0.9908241557420414, -7.300555084981575e-6)
(1.6877017172471538, -0.015290735622271567)
(1.6895228697998603, -0.015178363531588412)
(1.6939584636889142, -0.012755398631816184)
(1.692827488521551, -0.00899229930271439)
(1.6945545623266711, -0.0037676214891189663)
(1.6902467988890346, 0.0004916197240478256)
(1.6865898177240568, 0.00005188070096748265)
(1.6854154666451269, -0.0012942637823986636)
(1.685531052352331, -0.0022050764786459842)
(1.686181334369196, -0.0025870384438440586)
(1.6869812241733335, -0.0025331408152685086)
(1.6876651086580083, -0.0021254276938917904)
(1.6879568700461516, -0.0014109008991071148)
(1.6874673487064693, -0.00038607059225170826)
(1.6855611984641625, 0.0010279106001308547)
(1.6810977203163908, 0.002982542469008531)
(1.6718089351019891, 0.00569314281916522)
(1.6527487026431478, 0.00955088786922395)
(1.612258727452585, 0.01505592665975189)
(1.5276879843280453, 0.02039875750989481)
(1.3964361088708597, 0.019568872468297735)
(1.2319603013906275, 0.010259547488211895)
(1.1280594152426642, 0.004252171617056301)
(1.085234428360214, 0.002025990466659657)
(1.0654406531978247, 0.00112859523887056)
(1.0482335343775322, 0.0005934285049487929)
(1.0209946827055352, 0.00013518416987378865)
(1.0044280754841848, -0.000033034269034179845)
(1.0004890173924537, -0.00003972204839586095)
(0.9985060857377076, -0.000032761527834679685)
(0.996845196126218, -0.000026926754860588133)
(0.9954781954558553, -0.000022076664170219253)
(0.9943576985458178, -0.00001813498230700543)
(0.9934406785166503, -0.000014983694915698866)
(0.9926942982958268, -0.000012491693357790344)
(0.99209214672617, -0.000010548048982509653)
(0.9916100780783718, -9.073572994867875e-6)
(0.9912246741821509, -8.019597673600016e-6)
(0.9909515898732167, -7.316312534331039e-6)
(0.9908243257146422, -6.892180891003119e-6)
(1.6848551212822092, -0.014463963719150708)
(1.6860374909794678, -0.014635212749737447)
(1.6886838904061037, -0.014533006464620968)
(1.6930454569163982, -0.010977686748193105)
(1.6914318230174517, -0.0060253106153447256)
(1.6905387081752516, -0.006297860222699736)
(1.6920112401996512, -0.004423951561731199)
(1.6916878886634077, -0.0016258234303554164)
(1.6902170759767106, 0.000024367413406438387)
(1.6888804598737308, 0.0004918457237884227)
(1.6881017583037699, 0.0004333927345277766)
(1.6877515831587573, 0.00034225363829890054)
(1.6874889194159999, 0.00047268585968079924)
(1.6868134377103283, 0.0009442838619402316)
(1.6849557778842175, 0.0018484278870216642)
(1.6806334278916548, 0.0033219442545816824)
(1.6714723401103488, 0.005576229709157027)
(1.6524834521494645, 0.008986120950537524)
(1.6120497522828006, 0.014001635702632423)
(1.5276467753172045, 0.018907577460567274)
(1.3964239102324418, 0.018131142818311304)
(1.2320960590897523, 0.009516423376230827)
(1.1281408012741267, 0.003939570944232206)
(1.085255878853026, 0.0018742710985814627)
(1.0654407086434798, 0.0010437331024185786)
(1.0482292923945034, 0.0005489316179455948)
(1.0209940616082926, 0.0001251298543696192)
(1.0044284790911189, -0.00003052247757279192)
(1.0004891444446071, -0.00003673443410059018)
(0.9985061332246687, -0.00003030193541498716)
(0.9968452275767149, -0.000024906682306840905)
(0.9954782214420984, -0.000020421073066474596)
(0.9943577221475958, -0.00001677526557091109)
(0.9934407012865619, -0.000013860369167315511)
(0.9926943215378126, -0.00001155522067108688)
(0.992092172094017, -9.757252842390791e-6)
(0.9916101084494622, -8.393214861050595e-6)
(0.991224716407227, -7.418029706682348e-6)
(0.9909516636687885, -6.7668414448456135e-6)
(0.9908245290742931, -6.370393879743391e-6)
(1.6823893775062673, -0.013230931209990304)
(1.6831964530893528, -0.013492959813318328)
(1.6848957320356066, -0.013833300558853345)
(1.6880767926167815, -0.013639054645457449)
(1.6918174079445514, -0.009708328469241412)
(1.6911522854070467, -0.00625238248464699)
(1.6902474081861578, -0.003994319898740051)
(1.6895582073632174, -0.0033582731481486827)
(1.6898487250364185, -0.0025398595701728865)
(1.689899546408799, -0.001231652605420408)
(1.6894319283456725, -0.000060554805065241024)
(1.6887195016861771, 0.0007078584727778503)
(1.6879204424953589, 0.0011995850906083017)
(1.6868200909640971, 0.0016657797538487118)
