(0.9256829143117858, 0.0034328751623280973)
(0.9256265824970982, 0.003475338920845783)
(0.9255860283480332, 0.003644329349707459)
(0.9255429756647469, 0.003945469209198693)
(0.9254850499754769, 0.00439873585929379)
(0.9253988235167239, 0.005041350837782788)
(0.9252637554037221, 0.005931030546061422)
(0.9250444877204513, 0.007152821432944684)
(0.9246772574333372, 0.008830016028954085)
(0.9240438271483598, 0.01114028023143987)
(0.9229201137121024, 0.014338465874341566)
(0.9208736709649878, 0.018786994272454394)
(0.9170581711350685, 0.024991114305133344)
(0.9098038573845391, 0.033623505820531197)
(0.8958216781403139, 0.045483441274344893)
(0.8687573030908057, 0.06122888185440517)
(0.8170008420853662, 0.08047505398323568)
(0.7221217503770081, 0.09952232284529891)
(0.564643766783578, 0.10774173124838626)
(0.35172435738066227, 0.08911431183117115)
(0.15499863703442468, 0.04501843969057575)
(0.05489598894248561, 0.011468722701204635)
(0.02733300145520987, 0.002127479418985552)
(0.019507330474085847, 0.0006530733182985781)
(0.01601339480362318, 0.00028079569901775614)
(0.013827650901153513, 0.0001300585888699635)
(0.011878506125500354, 0.00004917323078869844)
(0.01072348791778464, 0.000020034962390227398)
(0.010166724665172785, 0.000011578131371755071)
(0.009765964307975585, 7.467523458645097e-6)
(0.009439885432838043, 5.029573957055313e-6)
(0.009171207801631264, 3.5121229540783047e-6)
(0.008948387871027875, 2.5262981401333623e-6)
(0.008763546512756386, 1.8617862627933116e-6)
(0.008611222980669686, 1.4003409021901761e-6)
(0.008487545290349448, 1.0732468305070813e-6)
(0.008389752373328663, 8.39813762188119e-7)
(0.00831588961222853, 6.758377532052941e-7)
(0.008264813837555136, 5.676190519053402e-7)
(0.00823659916208692, 5.09530619028596e-7)
(0.92583876178242, 0.0034802389151809)
(0.925954689249452, 0.003548276709113951)
(0.9258194060921583, 0.003776927476654257)
(0.9257417764269026, 0.004075668785593178)
(0.9256581049882444, 0.004512882685339226)
(0.9255524218620782, 0.0051306576870725484)
(0.9254033585191455, 0.005987973181557249)
(0.9251748552548695, 0.007169112660953714)
(0.9248025330322057, 0.008794978782045493)
(0.9241675876488602, 0.011039198913370407)
(0.9230453083802801, 0.014150691489867362)
(0.9210024645799963, 0.018483749074811318)
(0.9171919753031099, 0.024533169053860326)
(0.909944371967953, 0.032959179879682)
(0.8959742607614979, 0.044547943164725545)
(0.8689374572369906, 0.05994855163030299)
(0.817241839716603, 0.07878879337485939)
(0.7224740127846914, 0.09744931482986521)
(0.5651377220003801, 0.10552244323237699)
(0.3522644049862173, 0.08730940282925059)
(0.15533915467368364, 0.04412582133389269)
(0.054979539446441024, 0.011241317200781756)
(0.027338488816078425, 0.002083091148355599)
(0.019506521629879904, 0.000639158073981245)
(0.01601251368872484, 0.0002748581201599536)
(0.013827086639380417, 0.00012734337559214027)
(0.011878325216107183, 0.00004815764954591001)
(0.010723435363256501, 0.00001962230183187805)
(0.010166698396153535, 0.00001133957436755524)
(0.009765950782218254, 7.313782307178418e-6)
(0.009439878296755818, 4.926090716204554e-6)
(0.00917120375759455, 3.4398884090854322e-6)
(0.008948385381666136, 2.4743515520270458e-6)
(0.008763544847165046, 1.823510347486052e-6)
(0.00861122177659442, 1.371556758297122e-6)
(0.008487544361416171, 1.0511915276526233e-6)
(0.008389751625505506, 8.225633622902539e-7)
(0.008315889022845538, 6.619704789154415e-7)
(0.00826481353406064, 5.560119328461138e-7)
(0.008236600125865938, 4.993431802893871e-7)
(0.9259415279902187, 0.0033883010335980512)
(0.925846910359299, 0.0034634694876173877)
(0.9257363237728241, 0.0033902665507575813)
(0.9261150374716193, 0.003733573464686113)
(0.9260144222948702, 0.004322411889695621)
(0.9258786881794037, 0.004970778863899794)
(0.9257063104818737, 0.005820113247690106)
(0.9254573053595918, 0.006967261728476615)
(0.9250657936000493, 0.008533146295892191)
(0.9244125929070914, 0.010686942716766568)
(0.9232732196153498, 0.013669771522965835)
(0.921215544845867, 0.017824277152830192)
(0.917395273193145, 0.023628454633677798)
(0.9101483969209776, 0.03171923502925439)
(0.896198762381412, 0.04285457782037172)
(0.8692177489092434, 0.057662022190483914)
(0.8176384695713376, 0.07578947374431666)
(0.7230725956535948, 0.09376247123117055)
(0.5659877879386607, 0.10157086478874135)
(0.35319796542799153, 0.08409028328774695)
(0.15592899036830835, 0.04253071497619376)
(0.05512445122124752, 0.010834963478341765)
(0.027348022637979523, 0.002004118895390615)
(0.01950512739064602, 0.0006144414462510499)
(0.016010990904341993, 0.0002643041732132073)
(0.013826111002959603, 0.0001225117709047956)
(0.011878012390856108, 0.00004634878323817013)
(0.010723344470719227, 0.00001888713111210061)
(0.010166652952354052, 0.000010914587735059735)
(0.009765927381349668, 7.03987555966455e-6)
(0.009439865950111707, 4.741713878415651e-6)
(0.009171196760543138, 3.3111834123078255e-6)
(0.008948381074473356, 2.3817930394287186e-6)
(0.008763541965271151, 1.7553092226262468e-6)
(0.008611219693236527, 1.320267567862612e-6)
(0.00848754275413164, 1.0118913324448582e-6)
(0.008389750331604167, 7.918237865501169e-7)
(0.008315888003111411, 6.372572100558858e-7)
(0.008264813008946173, 5.35320439371224e-7)
(0.008236601788286033, 4.811468503881603e-7)
(0.926027578110149, 0.0032215613773447505)
(0.9259707728906608, 0.0033190448760493374)
(0.9258239393497749, 0.0034497594787540886)
(0.9258527347668228, 0.003672267040720989)
(0.9256767152419587, 0.003910309201983708)
(0.9257613577612157, 0.0043010956027469405)
(0.9257930034893392, 0.005136171356363697)
(0.9256237533680237, 0.006300866168602058)
(0.9252555270277203, 0.00784407586196395)
(0.9246028585046491, 0.009926285086330089)
(0.9234548781588565, 0.012780846053373818)
(0.9213878126788589, 0.01673468401950215)
